"area_name","scientific_name","common_name","trawl_perc_rep","trawl_perc_tot","stockid"
"North Australian Shelf","Nemipterus","Threadfin breams",99.5960763493912,99.5960763493912,"North Australian Shelf-Nemipterus"
"North Australian Shelf","Neritidae","Nerites snails",0,0,"North Australian Shelf-Neritidae"
"North Australian Shelf","Netuma thalassina","Giant catfish",100,100,"North Australian Shelf-Netuma thalassina"
"North Australian Shelf","Octopoda","Octopuses, argonauts",0,0,"North Australian Shelf-Octopoda"
"North Australian Shelf","Octopodidae","Octopuses",81.9075727846382,81.9075727846382,"North Australian Shelf-Octopodidae"
"North Australian Shelf","Octopus","Octopuses, pikas",75.3475507168413,75.3475507168413,"North Australian Shelf-Octopus"
"North Australian Shelf","Odonus niger","Redtoothed triggerfish",0,0,"North Australian Shelf-Odonus niger"
"North Australian Shelf","Ostreidae","True oysters",NA,NA,"North Australian Shelf-Ostreidae"
"North Australian Shelf","Pagrus","Subtropical seabreams",0,0,"North Australian Shelf-Pagrus"
"North Australian Shelf","Pagrus auratus","Silver seabream",0,0,"North Australian Shelf-Pagrus auratus"
"North Australian Shelf","Palinuridae","Spiny lobsters",2.99366098569589,2.99366098569589,"North Australian Shelf-Palinuridae"
"North Australian Shelf","Pampus argenteus","Silver pomfret",99.6867955383473,99.6867955383473,"North Australian Shelf-Pampus argenteus"
"North Australian Shelf","Panulirus","Spiny lobsters",0,0,"North Australian Shelf-Panulirus"
"North Australian Shelf","Panulirus longipes","Longlegged spiny lobster",83.3333333333333,83.3333333333333,"North Australian Shelf-Panulirus longipes"
"North Australian Shelf","Panulirus versicolor","Painted spiny lobster",100,100,"North Australian Shelf-Panulirus versicolor"
"North Australian Shelf","Paracaesio xanthura","Yellowtail blue snapper",0,0,"North Australian Shelf-Paracaesio xanthura"
"North Australian Shelf","Parastromateus niger","Black pomfret",99.1680633491381,99.1680633491381,"North Australian Shelf-Parastromateus niger"
"North Australian Shelf","Parupeneus","Parupeneid goatfishes",62.5,62.5,"North Australian Shelf-Parupeneus"
"North Australian Shelf","Pelates quadrilineatus","Fourlined terapon",0,0,"North Australian Shelf-Pelates quadrilineatus"
"North Australian Shelf","Pellona ditchela","Indian pellona",57.2327044011459,57.2327044011459,"North Australian Shelf-Pellona ditchela"
"North Australian Shelf","Penaeidae","Commercial shrimps and prawns",99.9992496590588,99.9992496590588,"North Australian Shelf-Penaeidae"
"North Australian Shelf","Penaeus","Tiger prawns",100,100,"North Australian Shelf-Penaeus"
"North Australian Shelf","Penaeus monodon","Giant tiger prawn",100,100,"North Australian Shelf-Penaeus monodon"
"North Australian Shelf","Penaeus semisulcatus","Green tiger prawn",100,100,"North Australian Shelf-Penaeus semisulcatus"
"North Australian Shelf","Perciformes","Perch-likes",22.4977008280374,22.4977008280374,"North Australian Shelf-Perciformes"
"North Australian Shelf","Perna viridis","Brown mussel",100,100,"North Australian Shelf-Perna viridis"
"North Australian Shelf","Pinna bicolor","Bicolor pen shell",NA,NA,"North Australian Shelf-Pinna bicolor"
"North Australian Shelf","Plagiogeneion rubiginosum","Rubyfish",100,100,"North Australian Shelf-Plagiogeneion rubiginosum"
"North Australian Shelf","Platycephalidae","Flatheads",77.8216832123934,77.8216832123934,"North Australian Shelf-Platycephalidae"
"North Australian Shelf","Plectorhinchus","Sweetlips",28.5714285714286,28.5714285714286,"North Australian Shelf-Plectorhinchus"
"North Australian Shelf","Plectorhinchus gibbosus","Harry hotlips",0,0,"North Australian Shelf-Plectorhinchus gibbosus"
"North Australian Shelf","Plectropomus laevis","Blacksaddled coralgrouper",0,0,"North Australian Shelf-Plectropomus laevis"
"North Australian Shelf","Pleuronectiformes","Flatfishes",83.3333333333333,83.3333333333333,"North Australian Shelf-Pleuronectiformes"
"North Australian Shelf","Plotosus","Eel catfishes",100,100,"North Australian Shelf-Plotosus"
"North Australian Shelf","Plotosus lineatus","Striped eel catfish",NA,NA,"North Australian Shelf-Plotosus lineatus"
"North Australian Shelf","Polynemidae","Threadfins",7.7708266358245,7.7708266358245,"North Australian Shelf-Polynemidae"
"North Australian Shelf","Pomadasys","Grunters",0,0,"North Australian Shelf-Pomadasys"
"North Australian Shelf","Pomadasys argenteus","Silver grunt",99.7746478610274,99.7746478610274,"North Australian Shelf-Pomadasys argenteus"
"North Australian Shelf","Pomatomus saltatrix","Bluefish",0,0,"North Australian Shelf-Pomatomus saltatrix"
"North Australian Shelf","Portunidae","Swimming crabs",0,0,"North Australian Shelf-Portunidae"
"North Australian Shelf","Portunus","Swimmer crabs",99.9968421759264,99.9968421759264,"North Australian Shelf-Portunus"
"North Australian Shelf","Portunus pelagicus","Blue swimming crab",97.9684558790533,97.9684558790533,"North Australian Shelf-Portunus pelagicus"
"North Australian Shelf","Portunus sanguinolentus","Three-spot swimming crab",55.5555555555556,55.5555555555556,"North Australian Shelf-Portunus sanguinolentus"
"North Australian Shelf","Priacanthidae","Bigeyes, catalufas",0,0,"North Australian Shelf-Priacanthidae"
"North Australian Shelf","Priacanthus","Bigeyes",100,100,"North Australian Shelf-Priacanthus"
"North Australian Shelf","Prionace glauca","Blue shark",0,0,"North Australian Shelf-Prionace glauca"
"North Australian Shelf","Pristidae","Sawfishes",0,0,"North Australian Shelf-Pristidae"
"North Australian Shelf","Pristiophorus","Sawsharks",99.9203142526744,99.9203142526744,"North Australian Shelf-Pristiophorus"
"North Australian Shelf","Pristipomoides","Jobfishes",0.72257737270835,0.72257737270835,"North Australian Shelf-Pristipomoides"
"North Australian Shelf","Pristipomoides filamentosus","Crimson jobfish",27.9844368036442,27.9844368036442,"North Australian Shelf-Pristipomoides filamentosus"
"North Australian Shelf","Pristipomoides multidens","Goldbanded jobfish",74.7586881625669,74.7586881625669,"North Australian Shelf-Pristipomoides multidens"
"North Australian Shelf","Psettodes erumei","Indian halibut",100,100,"North Australian Shelf-Psettodes erumei"
"North Australian Shelf","Pteriomorphia","Clams, cockles, arkshells",NA,NA,"North Australian Shelf-Pteriomorphia"
"North Australian Shelf","Rachycentridae","Cobias",0,0,"North Australian Shelf-Rachycentridae"
"North Australian Shelf","Rachycentron canadum","Cobia",0.113387121008855,0.113387121008855,"North Australian Shelf-Rachycentron canadum"
"North Australian Shelf","Ranina ranina","Kona crab ",71.4285714285714,71.4285714285714,"North Australian Shelf-Ranina ranina"
"North Australian Shelf","Rastrelliger","Indian mackerels",36.6353610974086,36.6353610974086,"North Australian Shelf-Rastrelliger"
"North Australian Shelf","Rastrelliger brachysoma","Short mackerel",0,0,"North Australian Shelf-Rastrelliger brachysoma"
"North Australian Shelf","Rastrelliger kanagurta","Indian mackerel",0,0,"North Australian Shelf-Rastrelliger kanagurta"
"North Australian Shelf","Regalecus glesne","King of herrings",0,0,"North Australian Shelf-Regalecus glesne"
"North Australian Shelf","Rhabdosargus sarba","Goldlined seabream",0,0,"North Australian Shelf-Rhabdosargus sarba"
"North Australian Shelf","Saccostrea cuccullata","Hooded oyster",0,0,"North Australian Shelf-Saccostrea cuccullata"
"North Australian Shelf","Sardinella","Sardinellas",0,0,"North Australian Shelf-Sardinella"
"North Australian Shelf","Sardinops sagax","Pacific sardine",12.6224444938264,12.6224444938264,"North Australian Shelf-Sardinops sagax"
"North Australian Shelf","Saurida","Lizardfishes",99.9997632923142,99.9997632923142,"North Australian Shelf-Saurida"
"North Australian Shelf","Scaridae","Parrotfishes",0,0,"North Australian Shelf-Scaridae"
"North Australian Shelf","Scatophagus","Scats",0,0,"North Australian Shelf-Scatophagus"
"North Australian Shelf","Sciaenidae","Drums, croakers",29.8013571733187,29.8013571733187,"North Australian Shelf-Sciaenidae"
"North Australian Shelf","Scomber australasicus","Blue mackerel",0,0,"North Australian Shelf-Scomber australasicus"
"North Australian Shelf","Scomberoides","Queenfishes",0.336688519141951,0.336688519141951,"North Australian Shelf-Scomberoides"
"North Australian Shelf","Scomberoides commersonnianus","Talang queenfish",0,0,"North Australian Shelf-Scomberoides commersonnianus"
"North Australian Shelf","Scomberomorus","Spanish mackerels",37.5,37.5,"North Australian Shelf-Scomberomorus"
"North Australian Shelf","Scomberomorus commerson","Narrowbarred Spanish mackerel",0,0,"North Australian Shelf-Scomberomorus commerson"
"North Australian Shelf","Scomberomorus semifasciatus","Broadbarred king mackerel",0,0,"North Australian Shelf-Scomberomorus semifasciatus"
"North Australian Shelf","Scombridae","Mackerels, tunas, bonitos",0,0,"North Australian Shelf-Scombridae"
"North Australian Shelf","Scombroidea","Tunas, bonitos, billfishes",0,0,"North Australian Shelf-Scombroidea"
"North Australian Shelf","Scorpaenidae","Scorpionfishes, rockfishes",NA,NA,"North Australian Shelf-Scorpaenidae"
"North Australian Shelf","Scorpaeniformes","Scorpionfishes, flatheads",99.1760413796792,99.1760413796792,"North Australian Shelf-Scorpaeniformes"
"North Australian Shelf","Scyliorhinidae","Cat/swellsharks",0,0,"North Australian Shelf-Scyliorhinidae"
"North Australian Shelf","Scylla","Mud crabs",72.7758858533446,72.7758858533446,"North Australian Shelf-Scylla"
"North Australian Shelf","Scylla serrata","Indo-Pacific swamp crab",31.1830486662342,31.1830486662342,"North Australian Shelf-Scylla serrata"
"North Australian Shelf","Scyllaridae","Slipper lobsters",99.9820693765931,99.9820693765931,"North Australian Shelf-Scyllaridae"
"North Australian Shelf","Scyphozoa","True jellyfishes",0,0,"North Australian Shelf-Scyphozoa"
"North Australian Shelf","Selar crumenophthalmus","Bigeye scad",0,0,"North Australian Shelf-Selar crumenophthalmus"
"North Australian Shelf","Sepia","Sepia cuttlefishes",1.76819108147927,1.76819108147927,"North Australian Shelf-Sepia"
"North Australian Shelf","Sepiidae","Cuttlefishes",96.6922719857677,96.6922719857677,"North Australian Shelf-Sepiidae"
"North Australian Shelf","Sepioteuthis lessoniana","Bigfin reef squid",0,0,"North Australian Shelf-Sepioteuthis lessoniana"
"North Australian Shelf","Sergestidae","Sergestid shrimp",100,100,"North Australian Shelf-Sergestidae"
"North Australian Shelf","Seriola","Amberjacks",26.2136465441416,26.2136465441416,"North Australian Shelf-Seriola"
"North Australian Shelf","Seriola dumerili","Greater amberjack",6.83415474468758,6.83415474468758,"North Australian Shelf-Seriola dumerili"
"North Australian Shelf","Seriola lalandi","Yellowtail amberjack",0.0820514558718611,0.0820514558718611,"North Australian Shelf-Seriola lalandi"
"North Australian Shelf","Seriolina nigrofasciata","Blackbanded trevally",0,0,"North Australian Shelf-Seriolina nigrofasciata"
"North Australian Shelf","Serranidae","Basses, groupers, hinds",3.81878194196641,3.81878194196641,"North Australian Shelf-Serranidae"
"North Australian Shelf","Siganidae","Rabbitfishes",NA,NA,"North Australian Shelf-Siganidae"
"North Australian Shelf","Siganus","Spinefoots",71.4285714285714,71.4285714285714,"North Australian Shelf-Siganus"
"North Australian Shelf","Sillaginidae","Smelt-whitings",0,0,"North Australian Shelf-Sillaginidae"
"North Australian Shelf","Sillago","Smelt-whitings",56.1988023634595,56.1988023634595,"North Australian Shelf-Sillago"
"North Australian Shelf","Siluriformes","Catfishes",51.8758378525223,51.8758378525223,"North Australian Shelf-Siluriformes"
"North Australian Shelf","Soleidae","Soles",0,0,"North Australian Shelf-Soleidae"
"North Australian Shelf","Sparidae","Porgies, seabreams",0,0,"North Australian Shelf-Sparidae"
"North Australian Shelf","Sphyraena","Barracudas, sennets",0.401463152909374,0.401463152909374,"North Australian Shelf-Sphyraena"
"North Australian Shelf","Sphyraena novaehollandiae","Australian barracuda",0,0,"North Australian Shelf-Sphyraena novaehollandiae"
"North Australian Shelf","Sphyraenidae","Barracudas",0,0,"North Australian Shelf-Sphyraenidae"
"North Australian Shelf","Sphyrna","Hammerhead sharks",0,0,"North Australian Shelf-Sphyrna"
"North Australian Shelf","Sphyrna lewini","Scalloped hammerhead",0,0,"North Australian Shelf-Sphyrna lewini"
"North Australian Shelf","Sphyrna zygaena","Smooth hammerhead",0,0,"North Australian Shelf-Sphyrna zygaena"
"North Australian Shelf","Sphyrnidae","Hammer, bonnet, scoophead sharks",0,0,"North Australian Shelf-Sphyrnidae"
"North Australian Shelf","Spratelloides","Round herrings",0,0,"North Australian Shelf-Spratelloides"
"North Australian Shelf","Squaliformes","Bramble, sleeper, dogfish sharks",0,0,"North Australian Shelf-Squaliformes"
"North Australian Shelf","Stichopus","Boxed sea cucumbers",100,100,"North Australian Shelf-Stichopus"
"North Australian Shelf","Stolephorus","Garment anchovies",44.4444444444444,44.4444444444444,"North Australian Shelf-Stolephorus"
"North Australian Shelf","Synodontidae","Lizardfishes, sauries",99.9999821939457,99.9999821939457,"North Australian Shelf-Synodontidae"
"North Australian Shelf","Tegillarca granosa","Granular ark",100,100,"North Australian Shelf-Tegillarca granosa"
"North Australian Shelf","Terapon","Terapons",NA,NA,"North Australian Shelf-Terapon"
"North Australian Shelf","Terapon jarbua","Jarbua terapon",0,0,"North Australian Shelf-Terapon jarbua"
"North Australian Shelf","Terapontidae","Grunters, tigerperches",99.5991095682346,99.5991095682346,"North Australian Shelf-Terapontidae"
"North Australian Shelf","Tetraodontidae","Puffers, tobies",0,0,"North Australian Shelf-Tetraodontidae"
"North Australian Shelf","Tetrapturus angustirostris","Shortbill spearfish",0,0,"North Australian Shelf-Tetrapturus angustirostris"
"North Australian Shelf","Teuthida","Squids",0,0,"North Australian Shelf-Teuthida"
"North Australian Shelf","Thenus orientalis","Flathead lobster",100,100,"North Australian Shelf-Thenus orientalis"
"North Australian Shelf","Thunnus","Tunas",0,0,"North Australian Shelf-Thunnus"
"North Australian Shelf","Thunnus alalunga","Albacore",0,0,"North Australian Shelf-Thunnus alalunga"
"North Australian Shelf","Thunnus albacares","Yellowfin tuna",0,0,"North Australian Shelf-Thunnus albacares"
"North Australian Shelf","Thunnus maccoyii","Southern bluefin tuna",0,0,"North Australian Shelf-Thunnus maccoyii"
"North Australian Shelf","Thunnus obesus","Bigeye tuna",0,0,"North Australian Shelf-Thunnus obesus"
"North Australian Shelf","Thunnus orientalis","Pacific bluefin tuna",0,0,"North Australian Shelf-Thunnus orientalis"
"North Australian Shelf","Thunnus tonggol","Longtail tuna",0,0,"North Australian Shelf-Thunnus tonggol"
"North Australian Shelf","Trachurus","Jacks, horse mackerels",0,0,"North Australian Shelf-Trachurus"
"North Australian Shelf","Trachurus declivis","Greenback horse mackerel",16.0000000006459,16.0000000006459,"North Australian Shelf-Trachurus declivis"
"North Australian Shelf","Triakidae","Houndsharks",0,0,"North Australian Shelf-Triakidae"
"North Australian Shelf","Trichiuridae","Cutlassfishes",57.1428571428571,57.1428571428571,"North Australian Shelf-Trichiuridae"
"North Australian Shelf","Trichiurus","Hairtails",93.4292486738721,93.4292486738721,"North Australian Shelf-Trichiurus"
"North Australian Shelf","Trichiurus lepturus","Largehead hairtail",100,100,"North Australian Shelf-Trichiurus lepturus"
"North Australian Shelf","Tridacnidae","Giant clams",NA,NA,"North Australian Shelf-Tridacnidae"
"North Australian Shelf","Triglidae","Searobins, gurnards",NA,NA,"North Australian Shelf-Triglidae"
"North Australian Shelf","Upeneus","Upeneid goatfishes",0,0,"North Australian Shelf-Upeneus"
"North Australian Shelf","Upeneus vittatus","Yellowstriped goatfish",100,100,"North Australian Shelf-Upeneus vittatus"
"North Australian Shelf","Uranoscopus","Stargazers",0,0,"North Australian Shelf-Uranoscopus"
"North Australian Shelf","Variola louti","Yellow-edged lyretail",0,0,"North Australian Shelf-Variola louti"
"North Australian Shelf","Veneridae","Venus clams",50,50,"North Australian Shelf-Veneridae"
"North Australian Shelf","Wattsia mossambica","Mozambique largeeye bream",0,0,"North Australian Shelf-Wattsia mossambica"
"North Australian Shelf","Xiphias gladius","Swordfish",0,0,"North Australian Shelf-Xiphias gladius"
"North Australian Shelf","Zeidae","Dories",0,0,"North Australian Shelf-Zeidae"
"North Australian Shelf","Zenopsis nebulosa","Mirror dory",79.9999999999951,79.9999999999951,"North Australian Shelf-Zenopsis nebulosa"
"North Australian Shelf","Zeus faber","John dory",80.0000000008246,80.0000000008246,"North Australian Shelf-Zeus faber"
"North Brazil Shelf","Acanthocybium solandri","Wahoo",38.9491171093878,38.9491171093878,"North Brazil Shelf-Acanthocybium solandri"
